:START_ID,:END_ID,:relation,:TYPE
18,25033,acted_in,acted_in
18,20187,acted_in,acted_in
18,22474,acted_in,acted_in
18,23895,acted_in,acted_in
18,24219,acted_in,acted_in
18,21986,acted_in,acted_in
18,21755,acted_in,acted_in
18,20146,acted_in,acted_in
18,24092,acted_in,acted_in
18,20438,acted_in,acted_in
18,22247,acted_in,acted_in
18,21239,acted_in,acted_in
18,23188,acted_in,acted_in
18,24563,acted_in,acted_in
18,24920,acted_in,acted_in
18,23334,acted_in,acted_in
18,21582,acted_in,acted_in
18,23994,acted_in,acted_in
18,24905,acted_in,acted_in
18,22695,acted_in,acted_in
18,23503,acted_in,acted_in
18,23180,acted_in,acted_in
18,22362,acted_in,acted_in
18,23208,acted_in,acted_in
18,23222,acted_in,acted_in
18,24428,acted_in,acted_in
18,23771,acted_in,acted_in
18,22414,acted_in,acted_in
18,20895,acted_in,acted_in
18,23527,acted_in,acted_in
18,24422,acted_in,acted_in
19,24181,acted_in,acted_in
19,22970,acted_in,acted_in
19,21486,acted_in,acted_in
19,23061,acted_in,acted_in
19,23583,acted_in,acted_in
19,24648,acted_in,acted_in
19,21578,acted_in,acted_in
19,24109,acted_in,acted_in
19,24227,acted_in,acted_in
19,21319,acted_in,acted_in
19,23314,acted_in,acted_in
19,24658,acted_in,acted_in
19,22292,acted_in,acted_in
19,22047,acted_in,acted_in
19,24710,acted_in,acted_in
19,24099,acted_in,acted_in
19,20564,acted_in,acted_in
19,24213,acted_in,acted_in
19,21734,acted_in,acted_in
19,21370,acted_in,acted_in
19,25089,acted_in,acted_in
20,20511,acted_in,acted_in
20,22946,acted_in,acted_in
20,20108,acted_in,acted_in
20,20533,acted_in,acted_in
20,24914,acted_in,acted_in
20,23714,acted_in,acted_in
20,20036,acted_in,acted_in
20,24487,acted_in,acted_in
20,21544,acted_in,acted_in
20,24752,acted_in,acted_in
20,20299,acted_in,acted_in
20,21739,acted_in,acted_in
20,24210,acted_in,acted_in
20,21437,acted_in,acted_in
20,22144,acted_in,acted_in
20,21336,acted_in,acted_in
20,24467,acted_in,acted_in
20,23899,acted_in,acted_in
20,20948,acted_in,acted_in
20,22435,acted_in,acted_in
20,21218,acted_in,acted_in
20,23136,acted_in,acted_in
20,21005,acted_in,acted_in
20,24134,acted_in,acted_in
21,21105,acted_in,acted_in
21,23791,acted_in,acted_in
21,23713,acted_in,acted_in
21,25093,acted_in,acted_in
21,21175,acted_in,acted_in
21,23380,acted_in,acted_in
21,23883,acted_in,acted_in
21,23572,acted_in,acted_in
21,20654,acted_in,acted_in
21,24162,acted_in,acted_in
21,23801,acted_in,acted_in
21,24686,acted_in,acted_in
21,24688,acted_in,acted_in
21,25049,acted_in,acted_in
21,21527,acted_in,acted_in
21,20775,acted_in,acted_in
21,20700,acted_in,acted_in
21,24153,acted_in,acted_in
21,22918,acted_in,acted_in
21,22254,acted_in,acted_in
21,22812,acted_in,acted_in
21,23413,acted_in,acted_in
21,21463,acted_in,acted_in
21,22103,acted_in,acted_in
21,22219,acted_in,acted_in
21,25005,acted_in,acted_in
21,23522,acted_in,acted_in
21,23435,acted_in,acted_in
21,21432,acted_in,acted_in
21,24900,acted_in,acted_in
21,22879,acted_in,acted_in
21,20668,acted_in,acted_in
21,20027,acted_in,acted_in
21,24732,acted_in,acted_in
22,20589,acted_in,acted_in
22,25002,acted_in,acted_in
22,24723,acted_in,acted_in
22,24350,acted_in,acted_in
22,20663,acted_in,acted_in
22,20278,acted_in,acted_in
22,20890,acted_in,acted_in
22,22731,acted_in,acted_in
22,20721,acted_in,acted_in
22,21012,acted_in,acted_in
22,24077,acted_in,acted_in
22,23856,acted_in,acted_in
22,24950,acted_in,acted_in
22,24899,acted_in,acted_in
22,25088,acted_in,acted_in
22,22202,acted_in,acted_in
22,21010,acted_in,acted_in
22,20520,acted_in,acted_in
22,22578,acted_in,acted_in
22,20214,acted_in,acted_in
22,21728,acted_in,acted_in
22,21866,acted_in,acted_in
22,22544,acted_in,acted_in
22,22298,acted_in,acted_in
22,23359,acted_in,acted_in
22,20803,acted_in,acted_in
22,20064,acted_in,acted_in
22,21187,acted_in,acted_in
22,20238,acted_in,acted_in
22,23526,acted_in,acted_in
22,24933,acted_in,acted_in
22,24379,acted_in,acted_in
22,21182,acted_in,acted_in
22,20928,acted_in,acted_in
22,24941,acted_in,acted_in
22,22730,acted_in,acted_in
22,24678,acted_in,acted_in
22,24792,acted_in,acted_in
22,24285,acted_in,acted_in
22,23486,acted_in,acted_in
22,24014,acted_in,acted_in
22,24708,acted_in,acted_in
23,24043,acted_in,acted_in
23,20333,acted_in,acted_in
23,20397,acted_in,acted_in
23,23488,acted_in,acted_in
23,21152,acted_in,acted_in
23,23150,acted_in,acted_in
23,24649,acted_in,acted_in
23,22273,acted_in,acted_in
23,24124,acted_in,acted_in
23,22099,acted_in,acted_in
23,21612,acted_in,acted_in
23,22599,acted_in,acted_in
23,23703,acted_in,acted_in
23,22325,acted_in,acted_in
23,23292,acted_in,acted_in
23,20259,acted_in,acted_in
23,20826,acted_in,acted_in
23,24015,acted_in,acted_in
23,20128,acted_in,acted_in
23,22104,acted_in,acted_in
23,23869,acted_in,acted_in
23,21333,acted_in,acted_in
23,20320,acted_in,acted_in
23,21483,acted_in,acted_in
23,20362,acted_in,acted_in
23,23482,acted_in,acted_in
23,20848,acted_in,acted_in
23,24068,acted_in,acted_in
23,24916,acted_in,acted_in
23,24915,acted_in,acted_in
23,21443,acted_in,acted_in
23,21818,acted_in,acted_in
24,24342,acted_in,acted_in
24,22249,acted_in,acted_in
24,21040,acted_in,acted_in
24,21157,acted_in,acted_in
24,21708,acted_in,acted_in
24,22561,acted_in,acted_in
24,21769,acted_in,acted_in
24,21564,acted_in,acted_in
24,22096,acted_in,acted_in
24,21008,acted_in,acted_in
24,22025,acted_in,acted_in
24,24793,acted_in,acted_in
25,20031,acted_in,acted_in
25,23643,acted_in,acted_in
25,24009,acted_in,acted_in
25,23961,acted_in,acted_in
25,24883,acted_in,acted_in
25,21601,acted_in,acted_in
25,20934,acted_in,acted_in
25,25111,acted_in,acted_in
25,20955,acted_in,acted_in
25,20148,acted_in,acted_in
25,21825,acted_in,acted_in
25,23913,acted_in,acted_in
25,23847,acted_in,acted_in
25,20061,acted_in,acted_in
25,24983,acted_in,acted_in
25,22224,acted_in,acted_in
25,20347,acted_in,acted_in
25,22420,acted_in,acted_in
25,21656,acted_in,acted_in
25,23706,acted_in,acted_in
25,22624,acted_in,acted_in
25,20420,acted_in,acted_in
25,22031,acted_in,acted_in
25,21093,acted_in,acted_in
25,21814,acted_in,acted_in
25,22328,acted_in,acted_in
25,23980,acted_in,acted_in
25,21738,acted_in,acted_in
25,25051,acted_in,acted_in
25,24386,acted_in,acted_in
25,25097,acted_in,acted_in
25,24062,acted_in,acted_in
25,24387,acted_in,acted_in
25,20476,acted_in,acted_in
25,24455,acted_in,acted_in
25,22980,acted_in,acted_in
25,25024,acted_in,acted_in
25,21871,acted_in,acted_in
25,20708,acted_in,acted_in
25,21200,acted_in,acted_in
25,21961,acted_in,acted_in
25,23688,acted_in,acted_in
25,21636,acted_in,acted_in
25,21924,acted_in,acted_in
25,24664,acted_in,acted_in
25,20493,acted_in,acted_in
25,23030,acted_in,acted_in
25,24590,acted_in,acted_in
25,22792,acted_in,acted_in
25,20619,acted_in,acted_in
25,20939,acted_in,acted_in
26,24152,acted_in,acted_in
26,21909,acted_in,acted_in
26,24815,acted_in,acted_in
26,25022,acted_in,acted_in
26,23603,acted_in,acted_in
26,23369,acted_in,acted_in
26,20317,acted_in,acted_in
26,21221,acted_in,acted_in
26,20647,acted_in,acted_in
26,24370,acted_in,acted_in
26,22360,acted_in,acted_in
26,20797,acted_in,acted_in
26,21764,acted_in,acted_in
26,21233,acted_in,acted_in
26,20878,acted_in,acted_in
26,20127,acted_in,acted_in
26,20301,acted_in,acted_in
26,23339,acted_in,acted_in
26,24583,acted_in,acted_in
26,23766,acted_in,acted_in
26,22739,acted_in,acted_in
26,22519,acted_in,acted_in
26,20022,acted_in,acted_in
26,22954,acted_in,acted_in
26,22512,acted_in,acted_in
26,23333,acted_in,acted_in
26,25034,acted_in,acted_in
26,20269,acted_in,acted_in
26,24283,acted_in,acted_in
26,23982,acted_in,acted_in
26,21794,acted_in,acted_in
26,22565,acted_in,acted_in
26,21578,acted_in,acted_in
26,23646,acted_in,acted_in
26,20686,acted_in,acted_in
26,24917,acted_in,acted_in
26,24254,acted_in,acted_in
26,24163,acted_in,acted_in
26,24718,acted_in,acted_in
27,21168,acted_in,acted_in
27,24628,acted_in,acted_in
27,22198,acted_in,acted_in
27,22033,acted_in,acted_in
27,20956,acted_in,acted_in
27,23337,acted_in,acted_in
27,21475,acted_in,acted_in
27,20558,acted_in,acted_in
27,23383,acted_in,acted_in
27,23735,acted_in,acted_in
27,21589,acted_in,acted_in
27,21870,acted_in,acted_in
27,23251,acted_in,acted_in
27,20573,acted_in,acted_in
27,22895,acted_in,acted_in
27,23722,acted_in,acted_in
27,22197,acted_in,acted_in
28,23902,acted_in,acted_in
28,23725,acted_in,acted_in
28,22364,acted_in,acted_in
28,24141,acted_in,acted_in
28,23079,acted_in,acted_in
28,22234,acted_in,acted_in
28,23876,acted_in,acted_in
28,21169,acted_in,acted_in
28,23789,acted_in,acted_in
28,21255,acted_in,acted_in
28,20236,acted_in,acted_in
28,21401,acted_in,acted_in
28,23276,acted_in,acted_in
28,22056,acted_in,acted_in
28,23659,acted_in,acted_in
28,20182,acted_in,acted_in
28,24934,acted_in,acted_in
28,22057,acted_in,acted_in
28,21829,acted_in,acted_in
28,20072,acted_in,acted_in
28,22531,acted_in,acted_in
28,20261,acted_in,acted_in
28,23254,acted_in,acted_in
28,20160,acted_in,acted_in
28,20707,acted_in,acted_in
29,21344,acted_in,acted_in
29,23677,acted_in,acted_in
29,24367,acted_in,acted_in
29,23995,acted_in,acted_in
29,24508,acted_in,acted_in
29,20340,acted_in,acted_in
29,22285,acted_in,acted_in
29,22240,acted_in,acted_in
29,21547,acted_in,acted_in
29,20636,acted_in,acted_in
29,25029,acted_in,acted_in
29,23690,acted_in,acted_in
29,24711,acted_in,acted_in
29,21181,acted_in,acted_in
29,23823,acted_in,acted_in
29,22556,acted_in,acted_in
29,25108,acted_in,acted_in
29,24408,acted_in,acted_in
29,21992,acted_in,acted_in
29,23957,acted_in,acted_in
29,24665,acted_in,acted_in
29,20482,acted_in,acted_in
29,25038,acted_in,acted_in
29,24922,acted_in,acted_in
29,22138,acted_in,acted_in
29,21165,acted_in,acted_in
29,23985,acted_in,acted_in
29,22406,acted_in,acted_in
29,21359,acted_in,acted_in
29,23759,acted_in,acted_in
29,21174,acted_in,acted_in
29,23342,acted_in,acted_in
29,20587,acted_in,acted_in
29,23146,acted_in,acted_in
29,20709,acted_in,acted_in
29,22577,acted_in,acted_in
29,24458,acted_in,acted_in
30,24690,acted_in,acted_in
30,22585,acted_in,acted_in
30,20869,acted_in,acted_in
30,22568,acted_in,acted_in
30,20447,acted_in,acted_in
30,21264,acted_in,acted_in
30,23167,acted_in,acted_in
30,22888,acted_in,acted_in
30,23463,acted_in,acted_in
30,20403,acted_in,acted_in
30,21989,acted_in,acted_in
30,22200,acted_in,acted_in
30,21044,acted_in,acted_in
30,24249,acted_in,acted_in
30,23926,acted_in,acted_in
30,22920,acted_in,acted_in
30,24378,acted_in,acted_in
30,21049,acted_in,acted_in
30,21561,acted_in,acted_in
30,23830,acted_in,acted_in
30,23121,acted_in,acted_in
30,21907,acted_in,acted_in
30,20822,acted_in,acted_in
30,20335,acted_in,acted_in
30,22484,acted_in,acted_in
30,20252,acted_in,acted_in
30,24374,acted_in,acted_in
30,21393,acted_in,acted_in
30,21927,acted_in,acted_in
30,21428,acted_in,acted_in
30,22712,acted_in,acted_in
30,22070,acted_in,acted_in
30,23154,acted_in,acted_in
30,20838,acted_in,acted_in
30,20003,acted_in,acted_in
31,20483,acted_in,acted_in
31,23964,acted_in,acted_in
31,21773,acted_in,acted_in
31,23812,acted_in,acted_in
31,20762,acted_in,acted_in
31,21205,acted_in,acted_in
31,22777,acted_in,acted_in
31,23890,acted_in,acted_in
31,22769,acted_in,acted_in
31,21272,acted_in,acted_in
31,22457,acted_in,acted_in
32,21679,acted_in,acted_in
32,20491,acted_in,acted_in
